query	72	the apgar score is a method to quickly summarize the health of newborn children against infant mortality. virginia apgar, an anesthesiologist at newyork presbyterian hospital, developed the score in 1952 to quantify the effects of obstetric anesthesia on babies.the apgar score is determined by evaluating the newborn baby on five simple criteria on a scale from zero to two, then summing up the five values thus obtained. the resulting score ranges from zero to 10. the five criteria are summarized using words chosen to form a backronym  appearance, pulse, grimace, activity, respiration .
query	73	asthma is a common long term inflammatory disease of the airways of the lungs. it is characterized by variable and recurring symptoms, reversible airflow obstruction, and easily triggered bronchospasms. symptoms include episodes of wheezing, coughing, chest tightness, and shortness of breath. these may occur a few times a day or a few times per week. depending on the person, asthma symptoms may become worse at night or with exercise.asthma is thought to be caused by a combination of genetic and environmental factors. environmental factors include exposure to air pollution and allergens. other potential triggers include medications such as aspirin and beta blockers. diagnosis is usually based on the pattern of symptoms, response to therapy over time, and spirometry lung function testing. asthma is classified according to the frequency of symptoms, forced expiratory volume in one second  fev1 , and peak expiratory flow rate. it may also be classified as atopic or non atopic, where atopy refers to a predisposition toward developing a type 1 hypersensitivity reaction.there is no cure for asthma. symptoms can be prevented by avoiding triggers, such as allergens and irritants, and by the use of inhaled corticosteroids. long acting beta agonists  laba  or antileukotriene agents may be used in addition to inhaled corticosteroids if asthma symptoms remain uncontrolled. treatment of rapidly worsening symptoms is usually with an inhaled short acting beta 2 agonist such as salbutamol and corticosteroids taken by mouth. in very severe cases, intravenous corticosteroids, magnesium sulfate, and hospitalization may be required.in 2015, 358 million people globally had asthma, up from 183 million in 1990. it caused about 397,100 deaths in 2015, most of which occurred in the developing world. asthma often begins in childhood, and the rates have increased significantly since the 1960s. asthma was recognized as early as ancient egypt. the word  asthma  is from the greek      ,  sthma, which means  panting .
query	74	back pain, also known as backache, is pain felt in the back. the back is divided into neck pain  cervical , middle back pain  thoracic , lower back pain  lumbar  or coccydynia  tailbone or sacral pain  based on the segment affected. the lumbar area is the most common area affected. episodes of back pain may be acute, sub acute, or chronic depending on the duration. the pain may be characterized as a dull ache, shooting or piercing pain, or a burning sensation. discomfort can radiate into the arms and hands as well as the legs or feet, and may include numbness, or weakness in the legs and arms. the majority of back pain is nonspecific with no identifiable causes. common underlying mechanisms include degenerative or traumatic changes to the discs and facets joints, which can then cause secondary pain in the muscles, and  nerves, and referred pain to the bones, joints and extremities. diseases and inflammation of the gallbladder, pancreas, aorta, and kidneys may also cause referred pain in the back. tumors of the vertebrae, neural tissues and adjacent structures can also manifest as back pain. back pain is common, with about nine out of ten adults experiencing it at some point in their life, and five out of ten working adults having it every year. some estimate up to 95  of people will experience back pain at some point in their lifetime. it is the most common cause of chronic pain, and is a major contributor of missed work and disability. for most individuals, back pain is self limited. in most cases of herniated disks and stenosis, rest, injections or surgery have similar general pain resolution outcomes on average after one year. in the united states, acute low back pain is the fifth most common reason for physician visits and causes 40  of missed days off work. additionally, it is the single leading cause of disability worldwide.
query	75	brian  sometimes spelled bryan in english  is a male given name of irish and breton origin, as well as a surname of occitan origin. it is common in the english speaking world. it is possible that the name is derived from an old celtic word meaning  high  or  noble . for example, the element bre means  hill   which could be transferred to mean  eminence  or  exalted one . the name is quite popular in ireland, on account of brian boru, a 10th century high king of ireland. the name was also quite popular in east anglia during the middle ages. this is because the name was introduced to england by bretons following the norman conquest. bretons also settled in ireland along with the normans in the 12th century, and  their  name was mingled with the  irish  version. also, in the north west of england, the  irish  name was introduced by scandinavian settlers from ireland. within the gaelic speaking areas of scotland, the name was at first only used by professional families of irish origin. it was the fourth most popular male name in england and wales in 1934, but a sharp decline followed over the remainder of the 20th century and by 1994 it had fallen out of the top 100. it retained its popularity in the united states for longer  its most popular period there was from 1968 1979 when it consistently ranked between eighth and tenth. the name has become increasingly popular in south america   particularly argentina and uruguay since the early 1990s. the surname brian is sometimes an english and irish variant spelling of the surname bryan. the english and french surname brian is sometimes derived from the personal celtic personal name shown above. the surname brian can also sometimes be a french surname  derived from the old occitan word brian, meaning  maggot  and used as a nickname.variants of the name include briant, brien, bran, brion, bryan, bryant, brj nn  in icelandic  and bryon. variant spellings such as  brien  are sometimes used as female given names, especially among members of the irish diaspora.  
query	76	carpal tunnel syndrome  cts  is a medical condition due to compression of the median nerve as it travels through the wrist at the carpal tunnel. the main symptoms are pain, numbness and tingling in the thumb, index finger, middle finger and the thumb side of the ring finger. symptoms typically start gradually and during the night. pain may extend up the arm. weak grip strength may occur, and after a long period of time the muscles at the base of the thumb may waste away. in more than half of cases, both sides are affected.risk factors include obesity, repetitive wrist work, pregnancy, genetics, and rheumatoid arthritis. there is tentative evidence that hypothyroidism increases the risk. diabetes mellitus is weakly associated with cts. the use of birth control pills does not affect the risk. types of work that are associated include computer work, work with vibrating tools and work that requires a strong grip. diagnosis is suspected based on signs, symptoms and specific physical tests and may be confirmed with electrodiagnostic tests. if muscle wasting at the base of the thumb is present, the diagnosis is likely.being physically active can decrease the risk of developing cts. symptoms can be improved by wearing a wrist splint or with corticosteroid injections. taking nsaids or gabapentin does not appear to be useful. surgery to cut the transverse carpal ligament is effective with better results at a year compared to non surgical options. further splinting after surgery is not needed. evidence does not support magnet therapy.about 5  of people in the united states have carpal tunnel syndrome. it usually begins in adulthood, and women are more commonly affected than men. up to 33  of people may improve without specific treatment over approximately a year. carpal tunnel syndrome was first fully described after world war ii.
query	77	deoxyribonucleic acid dna  is a molecule composed of two chains that coil around each other to form a double helix carrying genetic instructions for the development, functioning, growth and reproduction of all known organisms and many viruses. dna and ribonucleic acid  rna  are nucleic acids  alongside proteins, lipids and complex carbohydrates  polysaccharides , nucleic acids are one of the four major types of macromolecules that are essential for all known forms of life. the two dna strands are also known as polynucleotides as they are composed of simpler monomeric units called nucleotides. each nucleotide is composed of one of four nitrogen containing nucleobases  cytosine  c , guanine  g , adenine  a  or thymine  t  , a sugar called deoxyribose, and a phosphate group. the nucleotides are joined to one another in a chain by covalent bonds between the sugar of one nucleotide and the phosphate of the next, resulting in an alternating sugar phosphate backbone. the nitrogenous bases of the two separate polynucleotide strands are bound together, according to base pairing rules  a with t and c with g , with hydrogen bonds to make double stranded dna. the complementary nitrogenous bases are divided into two groups, pyrimidines and purines. in dna, the pyrimidines are thymine and cytosine  the purines are adenine and guanine. both strands of double stranded dna store the same biological information. this information is replicated as and when the two strands separate. a large part of dna  more than 98  for humans  is non coding, meaning that these sections do not serve as patterns for protein sequences. the two strands of dna run in opposite directions to each other and are thus antiparallel. attached to each sugar is one of four types of nucleobases  informally, bases . it is the sequence of these four nucleobases along the backbone that encodes genetic information. rna strands are created using dna strands as a template in a process called transcription, where dna bases are exchanged for their corresponding bases except in the case of thymine  t , which rna substitutes for uracil  u . under the genetic code, these rna strands specify the sequence of amino acids within proteins in a process called translation. within eukaryotic cells, dna is organized into long structures called chromosomes. before typical cell division, these chromosomes are duplicated in the process of dna replication, providing a complete set of chromosomes for each daughter cell. eukaryotic organisms  animals, plants, fungi and protists  store most of their dna inside the cell nucleus as nuclear dna, and some in the mitochondria as mitochondrial dna or in chloroplasts as chloroplast dna. in contrast, prokaryotes  bacteria and archaea  store their dna only in the cytoplasm, in circular chromosomes. within eukaryotic chromosomes, chromatin proteins, such as histones, compact and organize dna. these compacting structures guide the interactions between dna and other proteins, helping control which parts of the dna are transcribed. dna was first isolated by friedrich miescher in 1869. its molecular structure was first identified by francis crick and james watson at the cavendish laboratory within the university of cambridge in 1953, whose model building efforts were guided by x ray diffraction data acquired by raymond gosling, who was a post graduate student of rosalind franklin at king s college london. dna is used by researchers as a molecular tool to explore physical laws and theories, such as the ergodic theorem and the theory of elasticity. the unique material properties of dna have made it an attractive molecule for material scientists and engineers interested in micro  and nano fabrication. among notable advances in this field are dna origami and dna based hybrid materials.
query	78	hepatitis c is an infectious disease caused by the hepatitis c virus  hcv  that primarily affects the liver. during the initial infection people often have mild or no symptoms. occasionally a fever, dark urine, abdominal pain, and yellow tinged skin occurs. the virus persists in the liver in about 75  to 85  of those initially infected. early on chronic infection typically has no symptoms. over many years however, it often leads to liver disease and occasionally cirrhosis. in some cases, those with cirrhosis will develop serious complications such as liver failure, liver cancer, or dilated blood vessels in the esophagus and stomach.hcv is spread primarily by blood to blood contact associated with intravenous drug use, poorly sterilized medical equipment, needlestick injuries in healthcare, and transfusions. using blood screening, the risk from a transfusion is less than one per two million. it may also be spread from an infected mother to her baby during birth. it is not spread by superficial contact. it is one of five known hepatitis viruses  a, b, c, d, and e. diagnosis is by blood testing to look for either antibodies to the virus or its rna. testing is recommended in all people who are at risk.there is no vaccine against hepatitis c. prevention includes harm reduction efforts among people who use intravenous drugs and testing donated blood. chronic infection can be cured about 95  of the time with antiviral medications such as sofosbuvir or simeprevir. peginterferon and ribavirin were earlier generation treatments that had a cure rate of less than 50  and greater side effects. getting access to the newer treatments however can be expensive. those who develop cirrhosis or liver cancer may require a liver transplant. hepatitis c is the leading reason for liver transplantation, though the virus usually recurs after transplantation.an estimated 143 million people  2   worldwide are infected with hepatitis c as of 2015. in 2013, about eleven million new cases occurred. it occurs most commonly in africa and central and east asia. about 167,000 deaths due to liver cancer and 326,000 deaths due to cirrhosis occurred in 2015 due to hepatitis c. the existence of hepatitis c   originally identifiable only as a type of non a non b hepatitis   was suggested in the 1970s and proven in 1989. hepatitis c infects only humans and chimpanzees.
query	79	insomnia, also known as sleeplessness, is a sleep disorder in which people have trouble sleeping. they may have difficulty falling asleep, or staying asleep as long as desired. insomnia is typically followed by daytime sleepiness, low energy, irritability, and a depressed mood. it may result in an increased risk of motor vehicle collisions, as well as problems focusing and learning. insomnia can be short term, lasting for days or weeks, or long term, lasting more than a month.insomnia can occur independently or as a result of another problem. conditions that can result in insomnia include psychological stress, chronic pain, heart failure, hyperthyroidism, heartburn, restless leg syndrome, menopause, certain medications, and drugs such as caffeine, nicotine, and alcohol. other risk factors include working night shifts and sleep apnea. diagnosis is based on sleep habits and an examination to look for underlying causes. a sleep study may be done to look for underlying sleep disorders. screening may be done with two questions   do you experience difficulty sleeping   and  do you have difficulty falling or staying asleep  sleep hygiene and lifestyle changes are typically the first treatment for insomnia. sleep hygiene includes a consistent bedtime, exposure to sunlight, a quiet and dark room, and regular exercise. cognitive behavioral therapy may be added to this. while sleeping pills may help, they are associated with injuries, dementia, and addiction. these medications are not recommended for more than four or five weeks. the effectiveness and safety of alternative medicine is unclear.between 10  and 30  of adults have insomnia at any given point in time and up to half of people have insomnia in a given year. about 6  of people have insomnia that is not due to another problem and lasts for more than a month. people over the age of 65 are affected more often than younger people. females are more often affected than males. descriptions of insomnia occur at least as far back as ancient greece.  
query	80	the kidneys are two bean shaped organs found in vertebrates. they are located on the left and right in the retroperitoneal space, and in adult humans are about 11 centimetres  4.3 in  in length.  they receive blood from the paired renal arteries  blood exits into the paired renal veins. each kidney is attached to a ureter, a tube that carries excreted urine to the bladder. the nephron is the structural and functional unit of the kidney. each human adult kidney contains around 1 million nephrons, while a mouse kidney contains only about 12,500 nephrons. the kidney participates in the control of the volume of various body fluid compartments, fluid osmolality, acid base balance, various electrolyte concentrations, and removal of toxins. filtration occurs in the glomerulus  one fifth of the blood volume that enters the kidneys is filtered. examples of substances reabsorbed are solute free water, sodium, bicarbonate, glucose, and amino acids.  examples of substances secreted are hydrogen, ammonium, potassium and uric acid. the kidneys also carry out functions independent of the nephron. for example, they convert a precursor of vitamin d to its active form, calcitriol  and synthesize the hormones erythropoietin and renin. renal physiology is the study of kidney function. nephrology is the medical specialty which addresses diseases of kidney function   these include chronic kidney disease, nephritic and nephrotic syndromes, acute kidney injury, and pyelonephritis. urology addresses diseases of kidney  and urinary tract  anatomy  these include cancer, renal cysts, kidney stones and ureteral stones, and urinary tract obstruction.procedures used in the management of kidney disease include chemical and microscopic examination of the urine  urinalysis , measurement of kidney function by calculating the estimated glomerular filtration rate  egfr  using the serum creatinine  and kidney biopsy and ct scan to evaluate for abnormal anatomy. dialysis and kidney transplantation are used to treat kidney failure  one  or both sequentially  of these are almost always used when renal function drops below 15 . nephrectomy is frequently used to cure renal cell carcinoma.
query	81	naproxen, sold under the brand name aleve among others, is a nonsteroidal anti inflammatory drug  nsaid  used to treat pain, menstrual cramps, inflammatory diseases such as rheumatoid arthritis, and fever. it is taken by mouth. it is available in immediate and delayed release formulations. onset of effects is within an hour and last for up to twelve hours.common side effects include dizziness, headache, bruising, allergic reactions, heartburn, and stomach pain. severe side effects include an increased risk of heart disease, stroke, gastrointestinal bleeding, and stomach ulcers. the heart disease risk may be lower than with other nsaids. it is not recommended in people with kidney problems. use is not recommended in the third trimester of pregnancy.naproxen is a nonselective cox inhibitor. it is in the propionic acid class of medications. as an nsaid, naproxen appears to exert its anti inflammatory action by reducing the production of inflammatory mediators called prostaglandins. it is metabolized by the liver to inactive metabolites.naproxen was patented in 1967, and approved for medical use in the united states in 1976, where it is available over the counter and as a generic medication. in the united kingdom, it cost about  0.15 per dose in 2017. in the united states, the wholesale cost per dose is less than us 0.10 as of 2018. in 2016, it was the 68th most prescribed medication in the united states, with more than 11 million prescriptions.
query	82	in vertebrates, the pubic bone is the ventral and anterior of the three principal bones composing either half of the pelvis.
query	83	the respiratory system  also respiratory apparatus, ventilatory system  is a biological system consisting of specific organs and structures used for gas exchange in animals and plants. the anatomy and physiology that make this happen varies greatly, depending on the size of the organism, the environment in which it lives and its evolutionary history. in land animals the respiratory surface is internalized as linings of the lungs. gas exchange in the lungs occurs in millions of small air sacs called alveoli in mammals and reptiles, but atria in birds. these microscopic air sacs have a very rich blood supply, thus bringing the air into close contact with the blood. these air sacs communicate with the external environment via a system of airways, or hollow tubes, of which the largest is the trachea, which branches in the middle of the chest into the two main bronchi. these enter the lungs where they branch into progressively narrower secondary and tertiary bronchi that branch into numerous smaller tubes, the bronchioles. in birds the bronchioles are termed parabronchi. it is the bronchioles, or parabronchi that generally open into the microscopic alveoli in mammals and atria in birds. air has to be pumped from the environment into the alveoli or atria by the process of breathing which involves the muscles of respiration. in most fish, and a number of other aquatic animals  both vertebrates and invertebrates  the respiratory system consists of gills, which are either partially or completely external organs, bathed in the watery environment. this water flows over the gills by a variety of active or passive means. gas exchange takes place in the gills which consist of thin or very flat filaments and lammelae which expose a very large surface area of highly vascularized tissue to the water. other animals, such as insects, have respiratory systems with very simple anatomical features, and in amphibians even the skin plays a vital role in gas exchange. plants also have respiratory systems but the directionality of gas exchange can be opposite to that in animals. the respiratory system in plants includes anatomical features such as stomata, that are found in various parts of the plant.
query	84	self esteem is an individual s subjective evaluation of their own worth. self esteem encompasses beliefs about oneself  for example,  i am unloved ,  i am worthy   as well as emotional states, such as triumph, despair, pride, and shame.  smith and mackie  2007  defined it by saying  the self concept is what we think about the self  self esteem, is the positive or negative evaluations of the self, as in how we feel about it. self esteem is an attractive psychological construct because it predicts certain outcomes, such as academic achievement, happiness, satisfaction in marriage and relationships, and criminal behavior. self esteem can apply to a specific attribute  for example,  i believe i am a good writer and i feel happy about that   or globally  for example,  i believe i am a bad person, and i feel bad about myself in general  . psychologists usually regard self esteem as an enduring personality characteristic  trait self esteem , though normal, short term variations  state self esteem  also exist. synonyms or near synonyms of self esteem include many things  self worth, self regard,  self respect, and self integrity.  
query	85	shock is the state of insufficient blood flow to the tissues of the body as a result of problems with the circulatory system. initial symptoms of shock may include weakness, fast heart rate, fast breathing, sweating, anxiety, and increased thirst. this may be followed by confusion, unconsciousness, or cardiac arrest, as complications worsen.shock is divided into four main types based on the underlying cause  low volume, cardiogenic, obstructive, and distributive shock. low volume shock, also known as hypovolemic shock, may be from bleeding, diarrhea, vomiting, or pancreatitis. cardiogenic shock may be due to a heart attack or cardiac contusion. obstructive shock may be due to cardiac tamponade or a tension pneumothorax. distributive shock may be due to sepsis, anaphylaxis, injury to the upper spinal cord, or certain overdoses.the diagnosis is generally based on a combination of symptoms, physical examination, and laboratory tests. a decreased pulse pressure  systolic blood pressure minus diastolic blood pressure  or a fast heart rate raises concerns. the heart rate divided by systolic blood pressure, known as the shock index  si , of greater than 0.8 supports the diagnosis more than low blood pressure or a fast heart rate in isolation.treatment of shock is based on the likely underlying cause. an open airway and sufficient breathing should be established. any ongoing bleeding should be stopped, which may require surgery or embolization. intravenous fluid, such as ringer s lactate or packed red blood cells, is often given. efforts to maintain a normal body temperature are also important. vasopressors may be useful in certain cases. shock is both common and has a high risk of death. in the united states about 1.2 million people present to the emergency room each year with shock and their risk of death is between 20 and 50 .
query	86	skin is the soft outer tissue covering of vertebrates with three main functions  protection, regulation, and sensation.other animal coverings, such as the arthropod exoskeleton, have different developmental origin, structure and chemical composition. the adjective cutaneous means  of the skin   from latin cutis, skin . in mammals, the skin is an organ of the integumentary system made up of multiple layers of ectodermal tissue, and guards the underlying muscles, bones, ligaments and internal organs. skin of a different nature exists in amphibians, reptiles, and birds. all mammals have some hair on their skin, even marine mammals like whales, dolphins, and porpoises which appear to be hairless. the skin interfaces with the environment and is the first line of defense from external factors. for example, the skin plays a key role in protecting the body against pathogens and excessive water loss. its other functions are insulation, temperature regulation, sensation, and the production of vitamin d folates.  severely damaged skin may heal by forming scar tissue. this is sometimes discoloured and depigmented. the thickness of skin also varies from location to location on an organism. in humans for example, the skin located under the eyes and around  the eyelids is the thinnest skin in the body at 0.5 mm thick, and is one of the first areas to show signs of aging such as  crows feet  and wrinkles. the skin on the palms and the soles of the feet is 4 mm thick and is the thickest skin on the body. the speed and quality of wound healing in skin is promoted by the reception of estrogen.fur is dense hair. primarily,  fur augments the insulation the skin provides but can also serve as a secondary sexual characteristic or as camouflage. on some animals, the skin is very hard and thick, and can be processed to create leather. reptiles and fish have hard protective scales on their skin for protection, and birds have hard feathers, all made of tough   keratins. amphibian skin is not a strong barrier, especially regarding the passage of chemicals via skin and is often subject to osmosis and diffusive forces. for example, a frog sitting in an anesthetic solution would be sedated quickly, as the chemical diffuses through its skin.  amphibian skin plays key roles in everyday survival and their ability to exploit a wide range of habitats and ecological conditions.
query	87	speech disorders or speech impediments are a type of communication disorder where  normal  speech is disrupted. this can mean stuttering, lisps, etc. someone who is unable to speak due to a speech disorder is considered mute.
query	88	spinal muscular atrophy  sma  is a group of neuromuscular disorders that result in the loss of motor neurons and progressive muscle wasting. the severity of symptoms and age of onset varies by the type. some types are apparent at or before birth while others are not apparent until adulthood. all generally result in worsening muscle weakness associated with muscle twitching. arm, leg and respiratory muscles are generally affected first. associated problems may include problems with swallowing, scoliosis, and joint contractures. sma is a leading genetic cause of death in infants.spinal muscular atrophy is due to a genetic defect in the smn1 gene. they are inherited from a person s parents in an autosomal recessive manner. the smn1 gene encodes smn, a protein necessary for survival of motor neurons. loss of these neurons prevents the sending of signals between the brain and skeletal muscles. diagnosis is suspected based on symptoms and confirmed by genetic testing.treatments include supportive care such as physical therapy, nutrition support, and mechanical ventilation. the medication nusinersen, which is injected around the spinal cord, slows the progression of the disease and improves muscle function. in 2019, the gene therapy onasemnogene abeparvovec was approved in the us as a treatment for children under 24 months. outcomes vary by type from a life expectancy of a few months to mild muscle weakness with a normal life expectancy. the condition affects about 1 in 10,000 people at birth.
query	89	testosterone is the primary male sex hormone and anabolic steroid. in male humans, testosterone plays a key role in the development of male reproductive tissues such as testes and prostate, as well as promoting secondary sexual characteristics such as increased muscle and bone mass, and the growth of body hair. in addition, testosterone is involved in health and well being, and the prevention of osteoporosis. insufficient levels of testosterone in men may lead to abnormalities including frailty and bone loss. testosterone is a steroid from the androstane class containing a keto and hydroxyl groups at the three and seventeen positions respectively. it is biosynthesized in several steps from cholesterol and is converted in the liver to inactive metabolites.  it exerts its action through binding to and activation of the androgen receptor. in humans and most other vertebrates, testosterone is secreted primarily by the testicles of males and, to a lesser extent, the ovaries of females. on average, in adult males, levels of testosterone are about 7 to 8 times as great as in adult females. as the metabolism of testosterone in males is more pronounced, the daily production is about 20 times greater in men. females are also more sensitive to the hormone.in addition to its role as a natural hormone, testosterone is used as a medication in the treatment of low testosterone levels in men, transgender hormone therapy for transgender men, and breast cancer in women. since testosterone levels decrease as men age, testosterone is sometimes used in older men to counteract this deficiency. it is also used illicitly to enhance physique and performance, for instance in athletes.
query	90	thyroid hormones are two hormones produced and released by the thyroid gland, namely triiodothyronine  t3  and thyroxine  t4 .  they are tyrosine based hormones that are primarily responsible for regulation of metabolism. t3 and t4 are partially composed of iodine. a deficiency of iodine leads to decreased production of t3 and t4, enlarges the thyroid tissue and will cause the disease known as simple goitre. the major form of thyroid hormone in the blood is thyroxine  t4 , which has a longer half life than t3. in humans, the ratio of t4 to t3 released into the blood is approximately 14 1. t4 is converted to the active t3  three to four times more potent than t4  within cells by deiodinases  5  iodinase . these are further processed by decarboxylation and deiodination to produce iodothyronamine  t1a  and thyronamine  t0a . all three isoforms of the deiodinases are selenium containing enzymes, thus dietary selenium is essential for t3 production. edward calvin kendall was responsible for the isolation of thyroxine in 1915. in 2016 levothyroxine, a manufactured form of thyroxine, was the most prescribed medication in the united states with more than 114 million prescriptions.
query	91	trichinosis is a parasitic disease caused by roundworms of the trichinella type. during the initial infection, invasion of the intestines can result in diarrhea, abdominal pain, and vomiting. migration of larvae to muscle, which occurs about a week after being infected, can cause swelling of the face, inflammation of the whites of the eyes, fever, muscle pains, and a rash. minor infection may be without symptoms. complications may include inflammation of heart muscle, central nervous system involvement, and inflammation of the lungs.trichinosis is mainly spread when undercooked meat containing trichinella cysts is eaten. most often this is pork, but infection can also occur from bear and dog meat. several species of trichinella can cause disease, with t. spiralis being the most common. after being eaten, the larvae are released from their cysts in the stomach. they then invade the wall of the small intestine, where they develop into adult worms. after one week, the females release new larvae that migrate to voluntarily controlled muscles, where they form cysts. the diagnosis is usually based on symptoms and confirmed by finding specific antibodies in the blood, or larvae on tissue biopsy.the best way to prevent trichinosis is to fully cook meat. a food thermometer can verify that the temperature inside the meat is high enough. infection is typically treated with antiparasitic medication such as albendazole or mebendazole. rapid treatment may kill adult worms and thereby stop further worsening of symptoms. both medications are considered safe, but have been associated with side effects such as bone marrow suppression. their use during pregnancy or in children under the age of 2 years is poorly studied, but appears to be safe. treatment with steroids is sometimes also required in severe cases. without treatment, symptoms typically resolve within three months.worldwide, about 10,000 infections occur a year. at least 55 countries including the united states, china, argentina, and russia have had recently documented cases. while the disease occurs in the tropics, it is less common there. rates of trichinosis in the united states have decreased from about 400 cases per year in the 1940s to 20 or fewer per year in the 2000s. the risk of death from infection is low.
query	92	urinary incontinence  ui , also known as involuntary urination, is any uncontrolled leakage of urine. it is a common and distressing problem, which may have a large impact on quality of life. it has been identified as an important issue in geriatric health care. the term enuresis is  often used to refer to urinary incontinence primarily in children, such as nocturnal enuresis  bed wetting .pelvic surgery, pregnancy, childbirth, and menopause are major risk factors. urinary incontinence is often a result of an underlying medical condition but is under reported to medical practitioners. there are four main types of incontinence  urge incontinence due to an overactive bladder stress incontinence due to poor closure of the bladder overflow incontinence due to either poor bladder contraction or blockage of the urethra functional incontinence due to medications or health problems making it difficult to reach the bathroomtreatments include pelvic floor muscle training, bladder training, surgery, and electrical stimulation. behavioral therapy generally works better than medication for stress and urge incontinence. the benefit of medications is small and long term safety is unclear. urinary incontinence is more common in older women.
query	93	a blood type  also called a blood group  is  a classification of blood, based on the presence and absence of antibodies and inherited antigenic substances on the surface of red blood cells  rbcs . these antigens may be proteins, carbohydrates, glycoproteins, or glycolipids, depending on the blood group system. some of these antigens are also present on the surface of other types of cells of various tissues. several of these red blood cell surface antigens can stem from one allele  or an alternative version of a gene  and collectively form a blood group system. blood types are inherited and represent contributions from both parents. a total of 36 human blood group systems and 346 antigens are now recognized by the international society of blood transfusion  isbt . the two most important blood group systems are abo and rh  they determine someone s blood type  a, b, ab, and o, with  ,   or null denoting rhd status  for suitability in blood transfusion.
query	94	adidas ag  german     adi das  ah dee dahs  stylized as  did s since 1949  is a multinational corporation, founded and headquartered in herzogenaurach, germany, that designs and manufactures shoes, clothing and accessories. it is the largest sportswear manufacturer in europe, and the second largest in the world, after nike. it is the holding company for the adidas group, which consists of the reebok sportswear company, 8.33  of the german football club bayern munich, and runtastic, an austrian fitness technology company. adidas  revenue for 2018 was listed at  21.915 billion.the company was started by adolf dassler in his mother s house  he was joined by his elder brother rudolf in 1924 under the name dassler brothers shoe factory. dassler assisted in the development of spiked running shoes  spikes  for multiple athletic events. to enhance the quality of spiked athletic footwear, he transitioned from a previous model of heavy metal spikes to utilising canvas and rubber.  dassler persuaded u.s. sprinter jesse owens to use his handmade spikes at the 1936 summer olympics. in 1949, following a breakdown in the relationship between the brothers, adolf created adidas, and rudolf established puma, which became adidas  business rival.adidas  logo is three stripes, which is used on the company s clothing and shoe designs as a marketing aid. the branding, which adidas bought in 1952 from finnish sports company karhu sports, became so successful that dassler described adidas as  the three stripes company .  
query	95	aol  stylized as aol., formerly a company known as aol inc. and originally known as america online  is an american web portal and online service provider based in new york city. it is a brand marketed by verizon media. the service traces its history to an online service known as playnet, which hosted multi player games for the commodore 64. playnet licensed their software to a new service, quantum link  q link , who went online in november 1985. playnet shut down shortly thereafter. the initial q link service was similar to the original playnet, but over time q link added many new services. when a new ibm pc client was released, the company focussed on the non gaming services and launched it under the name america online. the original q link was shut down on november 1, 1995, while aol grew to become the largest online service, displacing established players like compuserve and the source. by 1995, aol had about 3 million active users.aol was one of the early pioneers of the internet in the mid 1990s, and the most recognized brand on the web in the united states. it originally provided a dial up service to millions of americans, as well as providing a web portal, e mail, instant messaging and later a web browser following its purchase of netscape. in 2001, at the height of its popularity, it purchased the media conglomerate time warner in the largest merger in u.s. history. aol rapidly declined thereafter, partly due to the decline of dial up and rise of broadband. aol was eventually spun off from time warner in 2009, with tim armstrong appointed the new ceo. under his leadership, the company invested in media brands and advertising technologies. on june 23, 2015, aol was acquired by verizon communications for  4.4 billion.
query	96	bacardi limited    spanish   baka   i   is the largest privately held, family owned spirits company in the world. originally known for its eponymous bacardi white rum, it now has a portfolio of more than 200 brands and labels. founded in 1862, and family owned for seven generations, bacardi employs 6,000 people, manufactures at 29 facilities in 16 markets on four continents, with sales in more than 150 countries. bacardi limited refers to the bacardi group of companies, including bacardi international limited. the company sells in excess of 200 million bottles per year. the company s sales in 2007 were us 5.5 billion, up from  4.9 billion in 2006. in recent years sales have stagnated, with the company recording us 4.6 billion in 2014. it laid off 10  of its north american workforce in 2015.bacardi limited is headquartered in hamilton, bermuda, and has a 16 member board of directors led by the original founder s great great grandson, facundo l. bacard . along with other leading alcohol producers, bacardi is part of a producers  commitments organization focused on reducing harmful drinking.
query	97	big oil is a name used to describe the world s six or seven largest publicly traded oil and gas companies, also known as supermajors. the term emphasizes their economic power and influence on politics, particularly in the united states. big oil is often associated with the fossil fuels lobby and also used to refer to the industry as a whole in a pejorative or derogatory manner.the supermajors are considered to be bp, chevron corporation, eni, exxonmobil, royal dutch shell, and total, with conocophillips also sometimes described in the past as forming part of the group.the term, analogous to others, such as big steel, that describe industries dominated by a few giant corporations, was popularized in print from the late 1960s. today it is often used to refer specifically to the seven supermajors. the use of the term in the popular media often excludes the national producers and opec oil companies who have a much greater role in setting prices than the supermajors. sinopec group, a state owned chinese oil company had greater revenues in 2018 than any of the supermajors.in the maritime industry, six to seven large oil companies that decide a majority of the crude oil tanker chartering business are called  oil majors .
